Interval=	0.001 s
ExcelDateTime=	4.5034649974269007e+004	18/04/2023 15:35:57.776842
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	ECG	Finapres derivative	Finapres NIBP	SBP	DBP	MAP	Heart rate
Range=	5.000 mV	1508.32 mmHg/s	10.000 V	100.0000 mmHg	100.0000 mmHg	100.0170 mmHg	110 BPM
UnitName=	*	*	mmHg	*	*	*	*
TopValue=	*	*	1000.00	*	*	*	*
BottomValue=	*	*	-1000.00	*	*	*	*
302.944	-0.1582074	-12.78466	78.125	146.9063	75.0625	99.01041	94.6971
302.945	-0.1595515	-8.52263	78.15625	146.9063	75.0625	99.01041	94.6971
302.946	-0.1610844	-7.10231	78.15625	146.9063	75.0625	99.01041	94.6971
302.947	-0.1625756	-8.238613	78.21875	146.9063	75.0625	99.01041	94.6971
302.948	-0.1638011	0	78.0625	146.9063	75.0625	99.01041	94.6971
302.949	-0.1646371	2.272725	78.03125	146.9063	75.0625	99.01041	94.6971
302.95	-0.1649726	-1.136243	78.21875	146.9063	75.0625	99.01041	94.6971
302.951	-0.1647709	3.124773	78.125	146.9063	75.0625	99.01041	94.6971
302.952	-0.164047	-3.124535	78.125	146.9063	75.0625	99.01041	94.6971
302.953	-0.1628385	-7.386208	78.25	146.9063	75.0625	99.01041	94.6971
302.954	-0.1613352	-17.61347	78.125	146.9063	75.0625	99.01041	94.6971
302.955	-0.1596609	-29.82956	78.09375	146.9063	75.0625	99.01041	94.6971
302.956	-0.1579693	-33.52278	78.21875	146.9063	75.0625	99.01041	94.6971
302.957	-0.156398	-40.34096	78	146.9063	75.0625	99.01041	94.6971
302.958	-0.1550255	-48.57987	77.9375	146.9063	75.0625	99.01041	94.6971
302.959	-0.1539919	-50.5681	77.9375	146.9063	75.0625	99.01041	94.6971
302.96	-0.1532924	-53.6933	77.90625	146.9063	75.0625	99.01041	94.6971
302.961	-0.1528848	-53.97707	77.84375	146.9063	75.0625	99.01041	94.6971
302.962	-0.1526715	-46.02271	77.8125	146.9063	75.0625	99.01041	94.6971
302.963	-0.1524891	-55.39757	77.71875	146.9063	75.0625	99.01041	94.6971
302.964	-0.1522374	-57.67041	77.625	146.9063	75.0625	99.01041	94.6971
302.965	-0.1517439	-56.53429	77.625	146.9063	75.0625	99.01041	94.6971
302.966	-0.1508504	-59.09103	77.625	146.9063	75.0625	99.01041	94.6971
302.967	-0.1494113	-53.12508	77.5625	146.9063	75.0625	99.01041	94.6971
302.968	-0.147291	-52.84065	77.3125	146.9063	75.0625	99.01041	94.6971
302.969	-0.1445451	-57.38634	77.40625	146.9063	75.0625	99.01041	94.6971
302.97	-0.1412049	-59.37499	77.375	146.9063	75.0625	99.01041	94.6971
302.971	-0.1373701	-60.51123	77.21875	146.9063	75.0625	99.01041	94.6971
302.972	-0.1331707	-59.9429	77.34375	146.9063	75.0625	99.01041	94.6971
302.973	-0.1287249	-60.22733	77.15625	146.9063	75.0625	99.01041	94.6971
302.974	-0.1243725	-71.30676	77.03125	146.9063	75.0625	99.01041	94.6971
302.975	-0.1202981	-71.5909	77.0625	146.9063	75.0625	99.01041	94.6971
302.976	-0.1166916	-72.72727	76.96875	146.9063	75.0625	99.01041	94.6971
302.977	-0.1136842	-82.10206	76.875	146.9063	75.0625	99.01041	94.6971
302.978	-0.1112847	-77.27289	76.78125	146.9063	75.0625	99.01041	94.6971
302.979	-0.1096453	-82.67051	76.6875	146.9063	75.0625	99.01041	94.6971
302.98	-0.1086513	-86.36397	76.6875	146.9063	75.0625	99.01041	94.6971
302.981	-0.108154	-79.54574	76.5625	146.9063	75.0625	99.01041	94.6971
302.982	-0.1079307	-77.55679	76.40625	146.9063	75.0625	99.01041	94.6971
302.983	-0.1076489	-78.40943	76.40625	146.9063	75.0625	99.01041	94.6971
302.984	-0.1071588	-70.4546	76.21875	146.9063	75.0625	99.01041	94.6971
302.985	-0.1061318	-64.20439	76.21875	146.9063	75.0625	99.01041	94.6971
302.986	-0.1043042	-53.40916	76.25	146.9063	75.0625	99.01041	94.6971
302.987	-0.1014502	-37.49984	76.09375	146.9063	75.0625	99.01041	94.6971
302.988	-0.09735847	-34.65891	75.96875	146.9063	75.0625	99.01041	94.6971
302.989	-0.09215102	-28.9771	76.09375	146.9063	75.0625	99.01041	94.6971
302.99	-0.08584717	-27.55654	76.03125	146.9063	75.0625	99.01041	94.6971
302.991	-0.07859513	-32.10229	76	146.9063	75.0625	99.01041	94.6971
302.992	-0.0706099	-40.6248	76.125	146.9063	75.0625	99.01041	94.6971
302.993	-0.062107	-63.92014	75.9375	146.9063	75.0625	99.01041	94.6971
302.994	-0.05364748	-92.04542	75.90625	146.9063	75.0625	99.01041	94.6971
302.995	-0.04553722	-104.2612	75.9375	146.9063	75.0625	99.01041	94.6971
302.996	-0.03810909	-112.7841	75.75	146.9063	75.0625	99.01041	94.6971
302.997	-0.03163217	-111.9316	75.53125	146.9063	75.0625	99.01041	94.6971
302.998	-0.02621741	-98.29563	75.25	146.9063	75.0625	99.01041	94.6971
302.999	-0.02220075	-90.34091	75.125	146.9063	75.0625	99.01041	94.6971
303	-0.01949842	-70.45472	75.15625	146.9063	75.0625	99.01041	94.6971
303.001	-0.01798035	-23.86367	75.125	146.9063	75.0625	99.01041	94.6971
303.002	-0.01740158	-5.68223	75.1875	146.9063	75.0625	99.01041	94.6971
303.003	-0.01733636	6.249607	75.15625	146.9063	75.0625	99.01041	94.6971
303.004	-0.01760615	5.11384	75.0625	146.9063	75.0625	99.01041	94.6971
303.005	-0.01770253	-0.0001192093	75.1875	146.9063	75.0625	99.01041	94.6971
303.006	-0.01719352	-3.409028	75.59375	146.9063	75.0625	99.01041	94.6971
303.007	-0.01567513	-6.818235	75.125	146.9063	75.0625	99.01041	94.6971
303.008	-0.01272945	-4.261077	75.125	146.9063	75.0625	99.01041	94.6971
303.009	-0.008344913	-6.5341	75.09375	146.9063	75.0625	99.01041	94.6971
303.01	-0.002340492	-9.658872	75.125	146.9063	75.0625	99.01041	94.6971
303.011	0.005270686	2.272606	75.125	146.9063	75.0625	99.01041	94.6971
303.012	0.01435234	40.90893	75.15625	146.9063	75.0625	99.01041	94.6971
303.013	0.02470988	56.53441	75.21875	146.9063	75.0625	99.01041	94.6971
303.014	0.03576965	85.51114	75.15625	146.9063	75.0625	99.01041	94.6971
303.015	0.04718993	111.0793	75.25	146.9063	75.0625	99.01041	94.6971
303.016	0.05853541	140.6249	75.46875	146.9063	75.0625	99.01041	94.6971
303.017	0.06935749	178.6931	75.625	146.9063	75.0625	99.01041	94.6971
303.018	0.07927142	209.943	75.6875	146.9063	75.0625	99.01041	94.6971
303.019	0.0877653	237.4997	76.09375	146.9063	75.0625	99.01041	94.6971
303.02	0.094701	267.0456	76.25	146.9063	75.0625	99.01041	94.6971
303.021	0.09998567	305.6819	76.53125	146.9063	75.0625	99.01041	94.6971
303.022	0.1036061	355.1138	77	146.9063	75.0625	99.01041	94.6971
303.023	0.1056671	406.5342	77.1875	146.9063	75.0625	99.01041	94.6971
303.024	0.1062751	446.3068	77.4375	146.9063	75.0625	99.01041	94.6971
303.025	0.1058299	510.2272	78	146.9063	75.0625	99.01041	94.6971
303.026	0.1047055	577.8409	78.65625	146.9063	75.0625	99.01041	94.6971
303.027	0.1032468	651.4206	79.3125	146.9063	75.0625	99.01041	94.6971
303.028	0.1017778	731.5341	79.9375	146.9063	75.0625	99.01041	94.6971
303.029	0.1005219	796.8747	80.46875	146.9063	75.0625	99.01041	94.6971
303.03	0.09979811	856.8181	81.46875	146.9063	75.0625	99.01041	94.6971
303.031	0.0997635	921.0227	82.4375	146.9063	75.0625	99.01041	94.6971
303.032	0.1004313	986.9318	83.46875	146.9063	75.0625	99.01041	94.6971
303.033	0.1017015	1055.114	84.4375	146.9063	75.0625	99.01041	94.6971
303.034	0.1033601	1111.932	85.375	146.9063	75.0625	99.01041	94.6971
303.035	0.1052591	1172.444	86.59375	146.9063	75.0625	99.01041	94.6971
303.036	0.1071494	1243.75	87.84375	146.9063	75.0625	99.01041	94.6971
303.037	0.1087193	1318.466	89.0625	146.9063	75.0625	99.01041	94.6971
303.038	0.1096339	1395.454	90.40625	146.9063	75.0625	99.01041	94.6971
303.039	0.1096604	1472.727	91.625	146.9063	75.0625	99.01041	94.6971
303.04	0.1086818	1535.227	93.40625	146.9063	75.0625	99.01041	94.6971
303.041	0.1066351	1592.898	95.03125	146.9063	75.0625	99.01041	94.6971
303.042	0.1035042	1648.58	96.65625	146.9063	75.0625	99.01041	94.6971
303.043	0.09930719	1688.068	98.3125	146.9063	75.0625	99.01041	94.6971
303.044	0.09431482	1715.341	100.125	146.9063	75.0625	99.01041	94.6971
303.045	0.08877841	1727.272	101.8125	146.9063	75.0625	99.01041	94.6971
303.046	0.08299432	1745.738	103.5313	146.9063	75.0625	99.01041	94.6971
303.047	0.07724339	1760.512	105.375	146.9063	75.0625	99.01041	94.6971
303.048	0.0717299	1770.171	107.0625	146.9063	75.0625	99.01041	94.6971
303.049	0.06682694	1777.84	108.7813	146.9063	75.0625	99.01041	94.6971
303.05	0.06267231	1786.079	110.6563	146.9063	75.0625	99.01041	94.6971
303.051	0.0593502	1784.375	112.4688	146.9063	75.0625	99.01041	94.6971
303.052	0.05684244	1783.239	114.25	146.9063	75.0625	99.01041	94.6971
303.053	0.05498604	1781.249	116.0313	146.9063	75.0625	99.01041	94.6971
303.054	0.05372128	1768.466	117.875	146.9063	75.0625	99.01041	94.6971
303.055	0.05275442	1754.262	119.625	146.9063	75.0625	99.01041	94.6971
303.056	0.05178917	1729.545	121.2813	146.9063	75.0625	99.01041	94.6971
303.057	0.05051279	1685.228	123.125	146.9063	75.0625	99.01041	94.6971
303.058	0.04858604	1645.17	124.8125	146.9063	75.0625	99.01041	94.6971
303.059	0.04589204	1598.012	126.4375	146.9063	75.0625	99.01041	94.6971
303.06	0.04221948	1541.193	128.2188	146.9063	75.0625	99.01041	94.6971
303.061	0.03748521	1486.079	129.625	146.9063	75.0625	99.01041	94.6971
303.062	0.03170432	1424.148	130.8125	146.9063	75.0625	99.01041	94.6971
303.063	0.02495564	1365.624	132.4375	146.9063	75.0625	99.01041	94.6971
303.064	0.0176116	1315.909	133.7813	146.9063	75.0625	99.01041	94.6971
303.065	0.009909589	1264.205	134.9063	146.9063	75.0625	99.01041	94.6971
303.066	0.002182936	1216.193	136.25	146.9063	75.0625	99.01041	94.6971
303.067	-0.005205899	1161.648	137.4375	146.9063	75.0625	99.01041	94.6971
303.068	-0.0119394	1093.75	138.5313	146.9063	75.0625	99.01041	94.6971
303.069	-0.01754353	1035.227	139.7813	146.9063	75.0625	99.01041	94.6971
303.07	-0.0218572	965.9086	140.7813	146.9063	75.0625	99.01041	94.6971
303.071	-0.02475431	876.1363	141.5938	146.9063	75.0625	99.01041	94.6971
303.072	-0.02619857	786.3637	142.4375	146.9063	75.0625	99.01041	94.6971
303.073	-0.02630177	684.091	143.2813	146.9063	75.0625	99.01041	94.6971
303.074	-0.0251244	584.0907	144.0313	146.9063	75.0625	99.01041	94.6971
303.075	-0.02302887	493.4661	144.5	146.9063	75.0625	99.01041	94.6971
303.076	-0.0203864	387.4998	144.8438	146.9063	75.0625	99.01041	94.6971
303.077	-0.01759551	279.5458	145.2188	146.9063	75.0625	99.01041	94.6971
303.078	-0.01510114	178.1245	145.3125	146.9063	75.0625	99.01041	94.6971
303.079	-0.0131827	82.10278	145.625	146.9063	75.0625	99.01041	94.6971
303.08	-0.01222418	0	145.75	146.5208	74.86458	98.75	94.6971
303.081	-0.01247697	-88.35244	145.4063	145.75	74.46875	98.22916	94.6971
303.082	-0.01408594	-182.9545	145.3125	145.75	74.46875	98.22916	94.6971
303.083	-0.0171156	-270.1709	145.1875	145.75	74.46875	98.22916	94.6971
303.084	-0.02135393	-357.9544	144.8438	145.75	74.46875	98.22916	94.6971
303.085	-0.02664083	-436.3642	144.5625	145.75	74.46875	98.22916	94.6971
303.086	-0.03269558	-503.9767	143.9688	145.75	74.46875	98.22916	94.6971
303.087	-0.03917608	-582.3863	143.3125	145.75	74.46875	98.22916	94.6971
303.088	-0.04573786	-657.3868	142.7188	145.75	74.46875	98.22916	94.6971
303.089	-0.05186319	-717.0455	142.0938	145.75	74.46875	98.22916	94.6971
303.09	-0.05723956	-766.7614	141.2813	145.75	74.46875	98.22916	94.6971
303.091	-0.06159154	-799.9999	140.5	145.75	74.46875	98.22916	94.6971
303.092	-0.06473447	-826.9885	139.625	145.75	74.46875	98.22916	94.6971
303.093	-0.06662754	-858.8063	138.6563	145.75	74.46875	98.22916	94.6971
303.094	-0.06717468	-871.3066	137.8125	145.75	74.46875	98.22916	94.6971
303.095	-0.06654819	-872.4432	136.9688	145.75	74.46875	98.22916	94.6971
303.096	-0.06498544	-861.9321	136.0938	145.75	74.46875	98.22916	94.6971
303.097	-0.0628118	-838.0683	135.25	145.75	74.46875	98.22916	94.6971
303.098	-0.06046334	-813.0684	134.1875	145.75	74.46875	98.22916	94.6971
303.099	-0.05821844	-790.341	133.5	145.75	74.46875	98.22916	94.6971
303.1	-0.05649418	-757.102	132.6563	145.75	74.46875	98.22916	94.6971
303.101	-0.05562929	-724.9997	132	145.75	74.46875	98.22916	94.6971
303.102	-0.05591283	-681.5339	131.375	145.75	74.46875	98.22916	94.6971
303.103	-0.05761053	-636.9314	130.625	145.75	74.46875	98.22916	94.6971
303.104	-0.06067444	-616.1932	129.9375	145.75	74.46875	98.22916	94.6971
303.105	-0.06512325	-577.8405	129.4375	145.75	74.46875	98.22916	94.6971
303.106	-0.07083821	-542.0452	128.75	145.75	74.46875	98.22916	94.6971
303.107	-0.07762388	-507.3862	128.4063	145.75	74.46875	98.22916	94.6971
303.108	-0.08526271	-468.4658	127.9063	145.75	74.46875	98.22916	94.6971
303.109	-0.09327611	-436.3638	127.1875	145.75	74.46875	98.22916	94.6971
303.11	-0.101364	-408.5227	127	145.75	74.46875	98.22916	94.6971
303.111	-0.1092025	-376.9889	126.6563	145.75	74.46875	98.22916	94.6971
303.112	-0.1165027	-352.8414	126.2188	145.75	74.46875	98.22916	94.6971
303.113	-0.123063	-318.7502	125.9063	145.75	74.46875	98.22916	94.6971
303.114	-0.128577	-293.4656	125.5625	145.75	74.46875	98.22916	94.6971
303.115	-0.133011	-280.398	125.2813	145.75	74.46875	98.22916	94.6971
303.116	-0.136379	-254.5463	125.0313	145.75	74.46875	98.22916	94.6971
303.117	-0.1387679	-239.4881	124.8125	145.75	74.46875	98.22916	94.6971
303.118	-0.1403654	-232.6708	124.6563	145.75	74.46875	98.22916	94.6971
303.119	-0.1412551	-223.2953	124.3125	145.75	74.46875	98.22916	94.6971
303.12	-0.1417322	-221.8754	124.1875	145.75	74.46875	98.22916	94.6971
303.121	-0.1420519	-225.5685	124.0938	145.75	74.46875	98.22916	94.6971
303.122	-0.1424499	-221.3063	123.6875	145.75	74.46875	98.22916	94.6971
303.123	-0.1431719	-225	123.4375	145.75	74.46875	98.22916	94.6971
303.124	-0.1442492	-224.7157	123.3125	145.75	74.46875	98.22916	94.6971
303.125	-0.1458531	-224.4317	123.0313	145.75	74.46875	98.22916	94.6971
303.126	-0.1480338	-225.8519	122.75	145.75	74.46875	98.22916	94.6971
303.127	-0.1507693	-229.5455	122.7188	145.75	74.46875	98.22916	94.6971
303.128	-0.1540175	-243.7496	122.3438	145.75	74.46875	98.22916	94.6971
303.129	-0.1575279	-263.6367	122.125	145.75	74.46875	98.22916	94.6971
303.13	-0.1612227	-279.829	122.0313	145.75	74.46875	98.22916	94.6971
303.131	-0.1649556	-303.1251	121.6875	145.75	74.46875	98.22916	94.6971
303.132	-0.1685645	-327.8405	121.25	145.75	74.46875	98.22916	94.6971
303.133	-0.1719208	-345.4546	120.9375	145.75	74.46875	98.22916	94.6971
303.134	-0.1748112	-372.159	120.5625	145.75	74.46875	98.22916	94.6971
303.135	-0.1772184	-384.0909	120.2188	145.75	74.46875	98.22916	94.6971
303.136	-0.1791278	-386.0798	119.7813	145.75	74.46875	98.22916	94.6971
303.137	-0.1805486	-392.8979	119.4375	145.75	74.46875	98.22916	94.6971
303.138	-0.1815316	-398.0123	118.9688	145.75	74.46875	98.22916	94.6971
303.139	-0.1821139	-401.4205	118.4688	145.75	74.46875	98.22916	94.6971
303.14	-0.1824441	-405.3981	118.2813	145.75	74.46875	98.22916	94.6971
303.141	-0.1826523	-401.9886	117.8438	145.75	74.46875	98.22916	94.6971
303.142	-0.1828473	-406.5343	117.3125	145.75	74.46875	98.22916	94.6971
303.143	-0.1831141	-414.4882	117	145.75	74.46875	98.22916	94.6971
303.144	-0.1835258	-424.9996	116.5625	145.75	74.46875	98.22916	94.6971
303.145	-0.1841684	-435.7957	116.125	145.75	74.46875	98.22916	94.6971
303.146	-0.18507	-434.0907	115.8125	145.75	74.46875	98.22916	94.6971
303.147	-0.1861965	-434.3751	115.2813	145.75	74.46875	98.22916	94.6971
303.148	-0.1874502	-440.0563	114.7188	145.75	74.46875	98.22916	94.6971
303.149	-0.1887638	-431.5345	114.2813	145.75	74.46875	98.22916	94.6971
303.15	-0.1900641	-426.1366	113.9375	145.75	74.46875	98.22916	94.6971
303.151	-0.191249	-422.159	113.5313	145.75	74.46875	98.22916	94.6971
303.152	-0.1921791	-401.4205	113.0625	145.75	74.46875	98.22916	94.6971
303.153	-0.1926758	-394.0343	112.625	145.75	74.46875	98.22916	94.6971
303.154	-0.1926622	-391.4773	112.375	145.75	74.46875	98.22916	94.6971
303.155	-0.1920678	-377.557	111.9063	145.75	74.46875	98.22916	94.6971
303.156	-0.1908413	-358.8066	111.4688	145.75	74.46875	98.22916	94.6971
303.157	-0.1889346	-340.6249	111.2813	145.75	74.46875	98.22916	94.6971
303.158	-0.1862964	-321.5908	110.7188	145.75	74.46875	98.22916	94.6971
303.159	-0.1829826	-306.8179	110.375	145.75	74.46875	98.22916	94.6971
303.16	-0.1790401	-284.6595	110.2813	145.75	74.46875	98.22916	94.6971
303.161	-0.1745407	-265.909	110	145.75	74.46875	98.22916	94.6971
303.162	-0.1695725	-248.5799	109.6875	145.75	74.46875	98.22916	94.6971
303.163	-0.1642387	-228.9768	109.5	145.75	74.46875	98.22916	94.6971
303.164	-0.1587026	-226.7045	109.2188	145.75	74.46875	98.22916	94.6971
303.165	-0.1530893	-221.0222	109	145.75	74.46875	98.22916	94.6971
303.166	-0.147534	-202.5566	108.8125	145.75	74.46875	98.22916	94.6971
303.167	-0.1421851	-190.3408	108.6875	145.75	74.46875	98.22916	94.6971
303.168	-0.1372011	-182.1025	108.4063	145.75	74.46875	98.22916	94.6971
303.169	-0.1327745	-169.6028	108.125	145.75	74.46875	98.22916	94.6971
303.17	-0.1290115	-168.7501	108.0938	145.75	74.46875	98.22916	94.6971
303.171	-0.1260203	-163.0687	108.0313	145.75	74.46875	98.22916	94.6971
303.172	-0.1239031	-153.9769	107.7813	145.75	74.46875	98.22916	94.6971
303.173	-0.1227318	-151.9884	107.625	145.75	74.46875	98.22916	94.6971
303.174	-0.1226008	-152.273	107.5313	145.75	74.46875	98.22916	94.6971
303.175	-0.1234535	-155.1135	107.2188	145.75	74.46875	98.22916	94.6971
303.176	-0.1252321	-154.5452	107.1875	145.75	74.46875	98.22916	94.6971
303.177	-0.1278537	-149.4321	107.125	145.75	74.46875	98.22916	94.6971
303.178	-0.1311752	-149.1476	106.7813	145.75	74.46875	98.22916	94.6971
303.179	-0.1350625	-149.4316	106.6875	145.75	74.46875	98.22916	94.6971
303.18	-0.1392423	-146.8751	106.625	145.75	74.46875	98.22916	94.6971
303.181	-0.1434652	-152.8408	106.4375	145.75	74.46875	98.22916	94.6971
303.182	-0.1474899	-146.307	106.2813	145.75	74.46875	98.22916	94.6971
303.183	-0.1510714	-137.7845	106.125	145.75	74.46875	98.22916	94.6971
303.184	-0.1540006	-141.4772	105.9688	145.75	74.46875	98.22916	94.6971
303.185	-0.156059	-130.9656	105.8125	145.75	74.46875	98.22916	94.6971
303.186	-0.1570993	-122.1592	105.6563	145.75	74.46875	98.22916	94.6971
303.187	-0.1570461	-121.8751	105.6563	145.75	74.46875	98.22916	94.6971
303.188	-0.1559033	-119.3184	105.4688	145.75	74.46875	98.22916	94.6971
303.189	-0.1537565	-119.602	105.2813	145.75	74.46875	98.22916	94.6971
303.19	-0.1507676	-124.1477	105.4063	145.75	74.46875	98.22916	94.6971
303.191	-0.1471512	-122.7274	105.1875	145.75	74.46875	98.22916	94.6971
303.192	-0.1431666	-119.8868	104.9375	145.75	74.46875	98.22916	94.6971
303.193	-0.1391103	-111.0793	104.875	145.75	74.46875	98.22916	94.6971
303.194	-0.1353266	-104.2613	104.7188	145.75	74.46875	98.22916	94.6971
303.195	-0.1321408	-99.14762	104.5313	145.75	74.46875	98.22916	94.6971
303.196	-0.1298262	-80.11341	104.5625	145.75	74.46875	98.22916	94.6971
303.197	-0.1285809	-71.59108	104.5313	145.75	74.46875	98.22916	94.6971
303.198	-0.1285023	-71.30641	104.4375	145.75	74.46875	98.22916	94.6971
303.199	-0.1296608	-64.77278	104.375	145.75	74.46875	98.22916	94.6971
303.2	-0.1319925	-70.73862	104.3438	145.75	74.46875	98.22916	94.6971
303.201	-0.1353413	-84.37472	104.3125	145.75	74.46875	98.22916	94.6971
303.202	-0.1394469	-85.79564	104.125	145.75	74.46875	98.22916	94.6971
303.203	-0.1439342	-94.31822	104.0313	145.75	74.46875	98.22916	94.6971
303.204	-0.1484505	-101.1367	104.0625	145.75	74.46875	98.22916	94.6971
303.205	-0.1525817	-101.9887	103.8125	145.75	74.46875	98.22916	94.6971
303.206	-0.155938	-97.15903	103.6875	145.75	74.46875	98.22916	94.6971
303.207	-0.158155	-89.48839	103.75	145.75	74.46875	98.22916	94.6971
303.208	-0.1589032	-88.35226	103.4688	145.75	74.46875	98.22916	94.6971
303.209	-0.1580174	-84.94341	103.4063	145.75	74.46875	98.22916	94.6971
303.21	-0.1554075	-75.85168	103.4063	145.75	74.46875	98.22916	94.6971
303.211	-0.1511071	-79.5458	103.375	145.75	74.46875	98.22916	94.6971
303.212	-0.1452601	-81.24971	103.2813	145.75	74.46875	98.22916	94.6971
303.213	-0.1381157	-74.71591	103.1563	145.75	74.46875	98.22916	94.6971
303.214	-0.1300834	-88.92042	103.125	145.75	74.46875	98.22916	94.6971
303.215	-0.1215889	-97.44329	103.0313	145.75	74.46875	98.22916	94.6971
303.216	-0.1130898	-93.18208	102.8438	145.75	74.46875	98.22916	94.6971
303.217	-0.1050496	-94.31803	102.8438	145.75	74.46875	98.22916	94.6971
303.218	-0.09790956	-95.17032	102.7813	145.75	74.46875	98.22916	94.6971
303.219	-0.0920976	-94.60229	102.4688	145.75	74.46875	98.22916	94.6971
303.22	-0.08787651	-92.614	102.4688	145.75	74.46875	98.22916	94.6971
303.221	-0.08540777	-90.34055	102.5625	145.75	74.46875	98.22916	94.6971
303.222	-0.08474299	-92.89771	102.3125	145.75	74.46875	98.22916	94.6971
303.223	-0.08580471	-96.59082	102.2188	145.75	74.46875	98.22916	94.6971
303.224	-0.08844584	-92.89748	102.1875	145.75	74.46875	98.22916	94.6971
303.225	-0.09233459	-105.9657	102.0625	145.75	74.46875	98.22916	94.6971
303.226	-0.09709636	-116.7611	101.9688	145.75	74.46875	98.22916	94.6971
303.227	-0.1023183	-120.1706	101.875	145.75	74.46875	98.22916	94.6971
303.228	-0.1075421	-135.2274	101.6563	145.75	74.46875	98.22916	94.6971
303.229	-0.1124132	-146.3069	101.6563	145.75	74.46875	98.22916	94.6971
303.23	-0.1165289	-155.6815	101.4375	145.75	74.46875	98.22916	94.6971
303.231	-0.1196009	-166.7618	101.2813	145.75	74.46875	98.22916	94.6971
303.232	-0.1214314	-167.0458	101.0938	145.75	74.46875	98.22916	94.6971
303.233	-0.1218859	-167.3298	100.8438	145.75	74.46875	98.22916	94.6971
303.234	-0.1210518	-173.2954	100.75	145.75	74.46875	98.22916	94.6971
303.235	-0.1190089	-163.0678	100.5313	145.75	74.46875	98.22916	94.6971
303.236	-0.1159455	-164.2046	100.3125	145.75	74.46875	98.22916	94.6971
303.237	-0.1121077	-170.7386	100.3125	145.75	74.46875	98.22916	94.6971
303.238	-0.1077603	-175.8523	100.0938	145.75	74.46875	98.22916	94.6971
303.239	-0.1032512	-184.6589	99.875	145.75	74.46875	98.22916	94.6971
303.24	-0.098843	-199.1479	99.875	145.75	74.46875	98.22916	94.6971
303.241	-0.0947646	-217.6133	99.53125	145.75	74.46875	98.22916	94.6971
303.242	-0.09119336	-239.4887	99.21875	145.75	74.46875	98.22916	94.6971
303.243	-0.08825252	-253.6932	99.0625	145.75	74.46875	98.22916	94.6971
303.244	-0.08596892	-270.7391	98.875	145.75	74.46875	98.22916	94.6971
303.245	-0.08430476	-288.0683	98.46875	145.75	74.46875	98.22916	94.6971
303.246	-0.08315878	-288.6366	98.1875	145.75	74.46875	98.22916	94.6971
303.247	-0.08240202	-299.148	97.90625	145.75	74.46875	98.22916	94.6971
303.248	-0.08191569	-318.4656	97.59375	145.75	74.46875	98.22916	94.6971
303.249	-0.08149811	-325.2844	97.25	145.75	74.46875	98.22916	94.6971
303.25	-0.08100553	-334.9432	96.9375	145.75	74.46875	98.22916	94.6971
303.251	-0.08033207	-346.3067	96.71875	145.75	74.46875	98.22916	94.6971
303.252	-0.0794451	-344.886	96.28125	145.75	74.46875	98.22916	94.6971
303.253	-0.07840714	-353.4088	95.8125	145.75	74.46875	98.22916	94.6971
303.254	-0.07726622	-356.5338	95.59375	145.75	74.46875	98.22916	94.6971
303.255	-0.07613198	-350.5681	95.0625	145.75	74.46875	98.22916	94.6971
303.256	-0.07517034	-345.4546	94.75	145.75	74.46875	98.22916	94.6971
303.257	-0.07460195	-332.6706	94.625	145.75	74.46875	98.22916	94.6971
303.258	-0.07468423	-319.0341	94.03125	145.75	74.46875	98.22916	94.6971
303.259	-0.07559183	-312.4996	93.75	145.75	74.46875	98.22916	94.6971
303.26	-0.07744571	-299.432	93.59375	145.75	74.46875	98.22916	94.6971
303.261	-0.08033034	-293.466	93.21875	145.75	74.46875	98.22916	94.6971
303.262	-0.0842887	-284.0906	92.90625	145.75	74.46875	98.22916	94.6971
303.263	-0.08930976	-269.3181	92.6875	145.75	74.46875	98.22916	94.6971
303.264	-0.09522406	-271.3072	92.375	145.75	74.46875	98.22916	94.6971
303.265	-0.1018199	-262.7839	92.09375	145.75	74.46875	98.22916	94.6971
303.266	-0.1088343	-249.1475	91.875	145.75	74.46875	98.22916	94.6971
303.267	-0.1159741	-241.4773	91.6875	145.75	74.46875	98.22916	94.6971
303.268	-0.1229385	-228.9775	91.34375	145.75	74.46875	98.22916	94.6971
303.269	-0.1293616	-217.3297	91.03125	145.75	74.46875	98.22916	94.6971
303.27	-0.1349989	-207.1022	91	145.75	74.46875	98.22916	94.6971
303.271	-0.1396404	-185.2273	90.75	145.75	74.46875	98.22916	94.6971
303.272	-0.1431279	-160.5118	90.5	145.75	74.46875	98.22916	94.6971
303.273	-0.1453791	-139.7731	90.4375	145.75	74.46875	98.22916	94.6971
303.274	-0.1463688	-112.7838	90.1875	145.75	74.46875	98.22916	94.6971
303.275	-0.146253	-96.87519	90.03125	145.75	74.46875	98.22916	94.6971
303.276	-0.1452202	-72.7272	90.15625	145.75	74.46875	98.22916	94.6971
303.277	-0.1434823	-55.39775	90.09375	145.75	74.46875	98.22916	94.6971
303.278	-0.1412735	-49.43192	89.875	145.75	74.46875	98.22916	94.6971
303.279	-0.1388404	-42.89782	90.0625	145.75	74.46875	98.22916	94.6971
303.28	-0.1364908	-44.60246	89.9375	145.75	74.46875	98.22916	94.6971
303.281	-0.1344573	-44.31796	89.9375	145.75	74.46875	98.22916	94.6971
